Year,Stage,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Half-time Home Goals,Half-time Away Goals,RoundID,Home Team Initials,Away Team Initials,home_rank,home_total_points,home_previous_points,home_rank_change,away_rank,away_total_points,away_previous_points,away_rank_change,Home Fairness Score,Away Fairness Score
1994.0,Group C,Spain,2.0,2.0,South Korea, ,0.0,0.0,337.0,ESP,KOR,2,62,61,3,35,41,41,0,1.5121951219512195,0.6612903225806451
1994.0,Group C,Germany,1.0,0.0,Bolivia, ,0.0,0.0,337.0,GER,BOL,5,61,61,1,44,37,37,1,1.6486486486486487,0.6065573770491803
1994.0,Group A,USA,1.0,1.0,Switzerland, ,1.0,1.0,337.0,USA,SUI,23,48,48,1,7,58,58,0,0.8275862068965517,1.2083333333333333
1994.0,Group E,Italy,0.0,1.0,Republic of Ireland, ,0.0,1.0,337.0,ITA,IRL,4,61,61,1,9,58,58,1,1.0517241379310345,0.9508196721311475
1994.0,Group A,Colombia,1.0,3.0,Romania, ,1.0,2.0,337.0,COL,ROU,17,53,53,2,11,57,57,0,0.9298245614035088,1.0754716981132075
1994.0,Group F,Belgium,1.0,0.0,Morocco, ,1.0,0.0,337.0,BEL,MAR,24,47,48,2,33,43,43,2,1.0930232558139534,0.9148936170212766
1994.0,Group E,Norway,1.0,0.0,Mexico, ,0.0,0.0,337.0,NOR,MEX,8,58,57,2,15,54,52,4,1.0740740740740742,0.9310344827586207
1994.0,Group B,Cameroon,2.0,2.0,Sweden, ,1.0,1.0,337.0,CMR,SWE,31,44,44,3,3,61,62,1,0.7213114754098361,1.3863636363636365
1994.0,Group F,Netherlands,2.0,1.0,Saudi Arabia, ,0.0,1.0,337.0,NED,KSA,6,60,60,0,27,45,45,0,1.3333333333333333,0.75
1994.0,Group B,Brazil,2.0,0.0,Russia, ,1.0,0.0,337.0,BRA,RUS,1,67,67,0,13,54,54,1,1.2407407407407407,0.8059701492537313
1994.0,Group D,Argentina,4.0,0.0,Greece, ,2.0,0.0,337.0,ARG,GRE,10,57,58,1,28,45,43,4,1.2666666666666666,0.7894736842105263
1994.0,Group D,Nigeria,3.0,0.0,Bulgaria, ,2.0,0.0,337.0,NGA,BUL,12,54,54,0,16,54,52,1,1.0,1.0
1994.0,Group C,Germany,1.0,1.0,Spain, ,0.0,1.0,337.0,GER,ESP,5,61,61,1,2,62,61,3,0.9838709677419355,1.0163934426229508
1994.0,Group A,Romania,1.0,4.0,Switzerland, ,1.0,1.0,337.0,ROU,SUI,11,57,57,0,7,58,58,0,0.9827586206896551,1.0175438596491229
1994.0,Group A,USA,2.0,1.0,Colombia, ,1.0,0.0,337.0,USA,COL,23,48,48,1,17,53,53,2,0.9056603773584906,1.1041666666666667
1994.0,Group E,Italy,1.0,0.0,Norway, ,0.0,0.0,337.0,ITA,NOR,4,61,61,1,8,58,57,2,1.0517241379310345,0.9508196721311475
1994.0,Group C,South Korea,0.0,0.0,Bolivia, ,0.0,0.0,337.0,KOR,BOL,35,41,41,0,44,37,37,1,1.1081081081081081,0.9024390243902439
1994.0,Group E,Mexico,2.0,1.0,Republic of Ireland, ,1.0,0.0,337.0,MEX,IRL,15,54,52,4,9,58,58,1,0.9310344827586207,1.0740740740740742
1994.0,Group B,Sweden,3.0,1.0,Russia, ,1.0,1.0,337.0,SWE,RUS,3,61,62,1,13,54,54,1,1.1296296296296295,0.8852459016393442
1994.0,Group B,Brazil,3.0,0.0,Cameroon, ,1.0,0.0,337.0,BRA,CMR,1,67,67,0,31,44,44,3,1.5227272727272727,0.6567164179104478
1994.0,Group F,Belgium,1.0,0.0,Netherlands, ,0.0,0.0,337.0,BEL,NED,24,47,48,2,6,60,60,0,0.7833333333333333,1.2765957446808511
1994.0,Group F,Saudi Arabia,2.0,1.0,Morocco, ,2.0,1.0,337.0,KSA,MAR,27,45,45,0,33,43,43,2,1.0465116279069768,0.9555555555555556
1994.0,Group D,Argentina,2.0,1.0,Nigeria, ,2.0,1.0,337.0,ARG,NGA,10,57,58,1,12,54,54,0,1.0555555555555556,0.9473684210526315
1994.0,Group D,Bulgaria,4.0,0.0,Greece, ,1.0,0.0,337.0,BUL,GRE,16,54,52,1,28,45,43,4,1.2,0.8333333333333334
1994.0,Group A,USA,0.0,1.0,Romania, ,0.0,1.0,337.0,USA,ROU,23,48,48,1,11,57,57,0,0.8421052631578947,1.1875
1994.0,Group A,Switzerland,0.0,2.0,Colombia, ,0.0,1.0,337.0,SUI,COL,7,58,58,0,17,53,53,2,1.0943396226415094,0.9137931034482759
1994.0,Group C,Germany,3.0,2.0,South Korea, ,3.0,0.0,337.0,GER,KOR,5,61,61,1,35,41,41,0,1.4878048780487805,0.6721311475409836
1994.0,Group C,Bolivia,1.0,3.0,Spain, ,0.0,1.0,337.0,BOL,ESP,44,37,37,1,2,62,61,3,0.5967741935483871,1.6756756756756757
1994.0,Group E,Republic of Ireland,0.0,0.0,Norway, ,0.0,0.0,337.0,IRL,NOR,9,58,58,1,8,58,57,2,1.0,1.0
1994.0,Group B,Brazil,1.0,1.0,Sweden, ,0.0,1.0,337.0,BRA,SWE,1,67,67,0,3,61,62,1,1.098360655737705,0.9104477611940298
1994.0,Group E,Italy,1.0,1.0,Mexico, ,0.0,0.0,337.0,ITA,MEX,4,61,61,1,15,54,52,4,1.1296296296296295,0.8852459016393442
1994.0,Group B,Russia,6.0,1.0,Cameroon, ,3.0,0.0,337.0,RUS,CMR,13,54,54,1,31,44,44,3,1.2272727272727273,0.8148148148148148
1994.0,Group F,Morocco,1.0,2.0,Netherlands, ,0.0,1.0,337.0,MAR,NED,33,43,43,2,6,60,60,0,0.7166666666666667,1.3953488372093024
1994.0,Group F,Belgium,0.0,1.0,Saudi Arabia, ,0.0,1.0,337.0,BEL,KSA,24,47,48,2,27,45,45,0,1.0444444444444445,0.9574468085106383
1994.0,Group D,Greece,0.0,2.0,Nigeria, ,0.0,1.0,337.0,GRE,NGA,28,45,43,4,12,54,54,0,0.8333333333333334,1.2
1994.0,Group D,Argentina,0.0,2.0,Bulgaria, ,0.0,0.0,337.0,ARG,BUL,10,57,58,1,16,54,52,1,1.0555555555555556,0.9473684210526315
1994.0,Round of 16,Germany,3.0,2.0,Belgium, ,3.0,1.0,338.0,GER,BEL,5,61,61,1,24,47,48,2,1.297872340425532,0.7704918032786885
1994.0,Round of 16,Spain,3.0,0.0,Switzerland, ,1.0,0.0,338.0,ESP,SUI,2,62,61,3,7,58,58,0,1.0689655172413792,0.9354838709677419
1994.0,Round of 16,Saudi Arabia,1.0,3.0,Sweden, ,0.0,1.0,338.0,KSA,SWE,27,45,45,0,3,61,62,1,0.7377049180327869,1.3555555555555556
1994.0,Round of 16,Romania,3.0,2.0,Argentina, ,2.0,1.0,338.0,ROU,ARG,11,57,57,0,10,57,58,1,1.0,1.0
1994.0,Round of 16,Netherlands,2.0,0.0,Republic of Ireland, ,2.0,0.0,338.0,NED,IRL,6,60,60,0,9,58,58,1,1.0344827586206897,0.9666666666666667
1994.0,Round of 16,Brazil,1.0,0.0,USA, ,0.0,0.0,338.0,BRA,USA,1,67,67,0,23,48,48,1,1.3958333333333333,0.7164179104477612
1994.0,Round of 16,Nigeria,1.0,2.0,Italy,Italy win after extra time ,0.0,0.0,338.0,NGA,ITA,12,54,54,0,4,61,61,1,0.8852459016393442,1.1296296296296295
1994.0,Round of 16,Mexico,1.0,1.0,Bulgaria,Bulgaria win on penalties (1 - 3) ,0.0,0.0,338.0,MEX,BUL,15,54,52,4,16,54,52,1,1.0,1.0
1994.0,Quarter-finals,Italy,2.0,1.0,Spain, ,1.0,0.0,796.0,ITA,ESP,4,61,61,1,2,62,61,3,0.9838709677419355,1.0163934426229508
1994.0,Quarter-finals,Netherlands,2.0,3.0,Brazil, ,0.0,0.0,796.0,NED,BRA,6,60,60,0,1,67,67,0,0.8955223880597015,1.1166666666666667
1994.0,Quarter-finals,Bulgaria,2.0,1.0,Germany, ,0.0,0.0,796.0,BUL,GER,16,54,52,1,5,61,61,1,0.8852459016393442,1.1296296296296295
1994.0,Quarter-finals,Romania,2.0,2.0,Sweden,Sweden win on penalties (4 - 5) ,0.0,0.0,796.0,ROU,SWE,11,57,57,0,3,61,62,1,0.9344262295081968,1.0701754385964912
1994.0,Semi-finals,Bulgaria,1.0,2.0,Italy, ,1.0,2.0,3461.0,BUL,ITA,16,54,52,1,4,61,61,1,0.8852459016393442,1.1296296296296295
1994.0,Semi-finals,Sweden,0.0,1.0,Brazil, ,0.0,0.0,3461.0,SWE,BRA,3,61,62,1,1,67,67,0,0.9104477611940298,1.098360655737705
1994.0,Match for third place,Sweden,4.0,0.0,Bulgaria, ,4.0,0.0,3460.0,SWE,BUL,3,61,62,1,16,54,52,1,1.1296296296296295,0.8852459016393442
1994.0,Final,Brazil,0.0,0.0,Italy,Brazil win on penalties (3 - 2) ,0.0,0.0,3459.0,BRA,ITA,1,67,67,0,4,61,61,1,1.098360655737705,0.9104477611940298
